Comment_ID,Post_ID,Comment_Text,Comment_Date,Comment
1650661268_77,1650661268,日本就出了不少HPV疫苗適應不良,2022-04-23,There are many HPV vaccines in Japan for poor adaptation
1650661268_78,1650661268,我弟打疫苗後第2-3週被檢查出心率不整，,2022-04-23,My brother was detected from the 2-3 weeks after the vaccine was vaccinated.
1650661268_79,1650661268,不過醫生說沒不舒服就沒關係...,2022-04-23,But the doctor said that it doesn't matter if it is not uncomfortable ...
1650661268_80,1650661268,肺部栓塞吧,2022-04-23,Pulmonary embolism
1650661268_81,1650661268,打出事醫生也不會負責啊，當然說沒關係,2022-04-23,"Doctors will not be responsible, of course, it doesn't matter"
1650661268_82,1650661268,我也是 你不孤單我朋友也是,2022-04-23,"I am too lonely, my friend is also"
1650661268_83,1650661268,https://i.imgur.com/oSOP2bd.jpg,2022-04-23,https://i.imgur.com/osop2bd.jpg
1650661268_84,1650661268,12月到現在手臂仍有感,2022-04-23,"From December to the present, the arm still feels"
1650661268_85,1650661268,女友打完三劑莫德納出現心律不整...,2022-04-23,"Girlfriend has three doses of Modner, there is an arrhythmia ..."
1650661268_86,1650661268,心悸2個月之後 現在就好了,2022-04-23,"Two months after palpitations, it's fine now"
1650661268_87,1650661268,不要打mRNA...,2022-04-23,Don't hit MRNA ...
1650661268_88,1650661268," 我同學打二劑, 舊傷牙起來,  現在都還會陣",2022-04-23," My classmates have two doses, my old hurts my teeth, and now I still can fight"
1650661268_89,1650661268,陣的酸痛,2022-04-23,Soreness
1650661268_90,1650661268," 他爸打了第二劑, 也是BNT  腰和腿也是酸到",2022-04-23," His dad hit the second dose, and the BNT waist and legs were sour"
1650661268_91,1650661268," 不行, 差點也不能走",2022-04-23," No, I almost can't leave"
1650661268_92,1650661268,我表弟同事打第一劑之後休克，年紀才30的,2022-04-23,"My cousin colleagues will shock after the first dose, only 30 years old, only 30 years old"
1650661268_93,1650661268,年輕人,2022-04-23,young people
1650661268_94,1650661268,我去年12月打完第二劑引發恐慌症。後來去,2022-04-23,I finished the second dose in December last year and caused panic disorder. Go to
1650661268_95,1650661268,我同事公公年紀8x打完第三劑，gg，他們認,2022-04-23,"My colleague's father -in -law finished the third dose at 8X, GG, they recognized"
1650661268_96,1650661268,為這就是命？！,2022-04-23,Is this life? Intersection
1650661268_97,1650661268,mrna是很新的技術，所以對人體影響真的不,2022-04-23,"MRNA is a very new technology, so the impact on the human body is really not"
1650661268_98,1650661268,知道會不會有問題,2022-04-23,Know if there will be a problem
1650661268_99,1650661268,本來激推打疫苗的同學現在說再也不會再去,2022-04-23,Students who were stimulating the vaccine now said that they would never go again
1650661268_100,1650661268,打第三劑,2022-04-23,Third dose
1650661268_101,1650661268,我去年打完AZ也是引發狂慌症+自律神經失調,2022-04-23,"I finished AZ last year, which also caused panic disorder+autonomic nerve disorders"
1650661268_102,1650661268,到現在還在吃藥調整中,2022-04-23,I am still taking medicine and adjustment
1650661268_103,1650661268,第二劑，暈眩三個月,2022-04-23,"The second dose, dizzy for three months"
1650661268_104,1650661268,https://i.imgur.com/6dYy5hj.jpg,2022-04-23,https://i.imgur.com/6dyy5hj.jpg
1650661268_105,1650661268,睡眠不足、壓力大、慢性氣喘、自律神經失,2022-04-23,"Insufficient sleep, stress, chronic asthma, self -discipline nerve loss"
1650661268_106,1650661268,調也有可能,2022-04-23,Tune is also possible
1650661268_107,1650661268,到底為什麼會覺得打疫苗會造成心理,2022-04-23,Why do you feel that vaccination can cause psychology
1650661268_108,1650661268,強迫三劑真的很鳥,2022-04-23,Three doses are really birds
1650661268_109,1650661268,副作用一堆，醫生推給恐慌症或自律神經,2022-04-23,"There are a lot of side effects, doctors push to panic disorder or autonomic nerves"
1650661268_110,1650661268,失調滿不負責任的,2022-04-23,Dislatable and irresponsible
1650661268_111,1650661268,Rip,2022-04-23,RIP
1650661268_112,1650661268,心悸 呼吸困難 高血壓 持續四個月 後來吃,2022-04-23,High blood pressure in heart palpitations and dyspnea. High blood pressure lasted four months later
1650661268_113,1650661268,中藥調 第三劑打高端沒事,2022-04-23,The third dose of Chinese medicine is okay to fight high -end
1650661268_114,1650661268,某SR出來屁的時候記得嗆爆他,2022-04-23,"When a sr comes out, remember to explode him"
1650661268_115,1650661268,狂推疫苗，自己不打第三劑。跟他說一堆,2022-04-23,"Push the vaccine, do not take the third dose by yourself. Tell him a bunch"
1650661268_116,1650661268,人心臟打出問題，在那邊裝瞎說哪裡有,2022-04-23,"The person's heart has a problem, where is there a matter of pretending to be abandoned over there"
1650661268_117,1650661268,不只mRNA，只要疫苗都有風險，至少bnt跟莫,2022-04-23,"Not only MRNA, as long as the vaccine has risks, at least BNT and Mo"
1650661268_118,1650661268,還做過世界大型測試，有些疫苗跟本沒幾個,2022-04-23,I have also done large -scale tests in the world.
1650661268_119,1650661268,人打各群體數據為何？三期試驗進度如何到,2022-04-23,Why do people fight all group data? How does the third -stage test progress arrive?
1650661268_120,1650661268,現在還不知道,2022-04-23,I still do not know yet
1650661268_121,1650661268,然後承擔藥害，一定要站出來抗爭,2022-04-23,"Then take the drug harm, be sure to stand up to fight against"
1650661268_122,1650661268,心肌炎查看看,2022-04-23,Cardiitis
1650661268_123,1650661268,半年以上不叫副作用，已經叫後遺症,2022-04-23,"It is not called side effects for more than half a year, and it has been called sequelae"
1650661268_124,1650661268,長期傷害,2022-04-23,Long -term damage
1650661268_125,1650661268,之前支持增加疫苗覆蓋率是因為染疫造成風,2022-04-23,The previous support increased vaccine coverage is caused by infection
1650661268_126,1650661268,險大於副作用且會拖垮醫療,2022-04-23,The risk is greater than the side effects and will drag the medical treatment
1650661268_127,1650661268,普遍打了兩劑以後現在這支流行的病毒染疫,2022-04-23,"After two doses of two doses, this popular virus infection is now"
1650661268_128,1650661268,症狀還比施打疫苗副作用輕,2022-04-23,Symptoms are also lighter than the side effects of the vaccine
1650661268_129,1650661268,那強迫施打第三劑的用意到底是？無法理解,2022-04-23,What is the intention of the third dose of the third dose? Unable to understand
1650661268_130,1650661268," ""目的不是為了防疫""，只能點到為止",2022-04-23," ""The purpose is not to prevent epidemic prevention,"" it can only be clicked until the end"
1650661268_131,1650661268,還是胃食道逆流啊,2022-04-23,Still gastroesophageal currents
1650661268_132,1650661268,打兩劑莫 兩次都子宮發炎後續檢查出肌瘤,2022-04-23,"Two doses Mo Two Two times, the uterine inflammation was checked in the future"
1650661268_133,1650661268,必須服用婦科藥物控制 QQ,2022-04-23,Must take gynecological drugs to control QQ
1650661268_134,1650661268,為了覆蓋率數字好看啊,2022-04-23,"For the coverage rate, the number looks good"
1650661268_135,1650661268,看起來好像政府才有在做事,2022-04-23,It looks like the government is doing things
1650661268_136,1650661268,死忠的就會繼續支持,2022-04-23,"If you are loyal, you will continue to support"
1650661268_137,1650661268,沒事嗎 不是說感謝鍋懂嗎 很香啊 繼續,2022-04-23,"Is it okay, isn't it? Thank you for your understanding."
1650661268_138,1650661268,打100針,2022-04-23,100 stitches
1650661268_139,1650661268,期待醫生負責任是不是搞錯什麼了,2022-04-23,"Looking forward to the responsibility of the doctor, is it wrong?"
1650661268_140,1650661268,自律神經科有門診去看一下吧,2022-04-23,"There are outpatients in the Department of Autonomous Neurology, right?"
1650661268_141,1650661268,朋友無心臟疾病打完三劑後心律不整又胸,2022-04-23,Friends have no heart disease after three doses. The arrhythmia is not neat and chest
1650661268_142,1650661268,悶 後來被抓去開了兩次刀 醫生照樣說跟,2022-04-23,"Later, he was arrested and opened twice. Dr. Dr."
1650661268_143,1650661268,疫苗無關,2022-04-23,Have nothing to do with vaccine
1650661268_144,1650661268,打到身體出問題還繼續相信醫生,2022-04-23,"If you have a problem with your body, continue to believe in the doctor"
1650661268_145,1650661268,尼只需要好好配合打，其他是你自己的事,2022-04-23,"Ni only needs to cooperate well, others are your own business"
1650661268_146,1650661268,我打完半年都這樣...但不是每天!,2022-04-23,I have been like this for half a year ... but not every day!
1650661268_147,1650661268,現在醫院最多的就是副作用和突破感染的,2022-04-23,Now the most hospitals are side effects and breakthrough infection
1650661268_148,1650661268,病人吧…,2022-04-23,Patient ...
1650661268_149,1650661268,還沒5年 疫苗看起來就已經是個笑話,2022-04-23,It seems that the vaccine looks like a joke for 5 years
1650661268_150,1650661268,月底出來遊行吧,2022-04-23,Come out at the end of the month
1650661268_151,1650661268,哦 那你千萬之後不要再打,2022-04-23,"Oh, then don't play again after you are thousands of"
1650661268_152,1650661268,就是危險醫療 然後出事了一句毫無根據的無,2022-04-23,It is dangerous medical care and then something happens without nothing.
1650661268_153,1650661268,法證明就被打發沒人因此要為你承擔的風險,2022-04-23,The law has proved that no one has to bear the risk of you
1650661268_154,1650661268,民進黨叫你打你就乖乖打，不乖就罰你,2022-04-23,"The DPP tells you to fight you, and you will be punished if you don’t obed it."
1650661268_155,1650661268,負任何責任，有夠扯的,2022-04-23,"Any responsibility, enough to pull"
1650661268_156,1650661268," 3,000,000，陳屍中最大聽到沒",2022-04-23," 3,000,000, the biggest in Chen's corpse heard?"
1650661268_157,1650661268,在八卦版沒人會相信你的，原po和推文,2022-04-23,"No one will believe you in the gossip version, the original PO and tweet"
1650661268_158,1650661268,的大家都是自己本來有病，在這現代工,2022-04-23,"Everyone who is sick is sick, in this modern worker"
1650661268_159,1650661268,作壓力大和吃垃圾食物，誰沒病，所以,2022-04-23,"Make stress and eat junk food, who is not sick, so"
1650661268_160,1650661268,不要推給疫苗喔！,2022-04-23,Don't push the vaccine!
1650661268_161,1650661268,有啊 家中長輩 還不時心悸 胸悶,2022-04-23,"Yes, the elders in the family are still heartbroken and chest tight"
1650661268_162,1650661268,胸悶+呼吸困難+每天數次狂噴鼻血(止不住),2022-04-23,Chest tightness+dyspnea+nosebleeds several times a day (can't stop)
1650661268_163,1650661268,綠共信仰指引 人民本來就有病 不必懷疑,2022-04-23,Green Communist belief guides the people without doubt that there is no doubt
1650661268_164,1650661268,朋友爸爸打完不到一週 狂發燒 腹痛 結果,2022-04-23,Friends and dads less than a week after playing the result of fever and abdominal pain
1650661268_165,1650661268,換肝….,2022-04-23,Change the liver ...
1650661268_166,1650661268,我也是第三季打到現在 心臟還在跳,2022-04-23,I also hit the heart in the third season and the heart is still jumping
1650661268_167,1650661268,RIP,2022-04-23,RIP
1650661268_168,1650661268,我有個朋友跟你一樣的問題，全身都檢,2022-04-23,"I have a friend like you, and the whole body is checked"
1650661268_169,1650661268,查一遍還是找不出原因，最後是看中醫,2022-04-23,"Can't find the reason for checking it again, and finally look at traditional Chinese medicine"
1650661268_170,1650661268,才好的，給你做個參考,2022-04-23,"Good, give you a reference"
1650661268_171,1650661268," BBM,三劑都只有打針處有反應，前兩次怕",2022-04-23," BBM, three doses only have reactions at the injection, the first two times are afraid"
1650661268_172,1650661268,有反應，一次都放五天假，最後一次直接,2022-04-23,"There are response, one five -day vacation at a time, and the last time"
1650661268_173,1650661268,選連假首日打,2022-04-23,Selected on the first day of vacation
1650661268_174,1650661268,https://gettr.com/post/p14epy9081f,2022-04-23,https://gettr.com/post/p14epy9081F
1650661268_175,1650661268,可以嘗試這個配方 但能有醫生幫忙的,2022-04-23,You can try this formula but have a doctor to help
1650661268_176,1650661268,話更好,2022-04-23,Better words
